run,task,cycle,task_1,task_2,task_3
0,0,0,54.88,0.0,0.0
0,0,1,82.94,0.0,0.0
0,0,2,89.0,0.0,0.0
0,0,3,89.23,0.0,0.0
0,0,4,86.53,0.0,0.0
0,1,0,68.46,86.45,0.0
0,1,1,78.79,92.93,0.0
0,1,2,30.3,97.39,0.0
0,1,3,53.76,96.81,0.0
0,1,4,27.72,97.39,0.0
0,2,0,76.99,93.22,82.4
0,2,1,75.31,94.58,84.26
0,2,2,75.76,94.48,83.97
0,2,3,74.97,94.97,78.89
0,2,4,71.94,96.61,80.74
1,0,0,48.81,0.0,0.0
1,0,1,90.49,0.0,0.0
1,0,2,95.45,0.0,0.0
1,0,3,97.1,0.0,0.0
1,0,4,97.21,0.0,0.0
1,1,0,95.76,90.93,0.0
1,1,1,81.39,99.81,0.0
1,1,2,76.94,100.0,0.0
1,1,3,76.22,100.0,0.0
1,1,4,75.9,100.0,0.0
1,2,0,52.33,81.38,95.94
1,2,1,78.39,50.98,92.86
1,2,2,78.39,55.0,94.07
1,2,3,55.84,75.02,95.06
1,2,4,63.5,78.3,94.73
2,0,0,99.16,0.0,0.0
2,0,1,99.26,0.0,0.0
2,0,2,99.26,0.0,0.0
2,0,3,99.26,0.0,0.0
2,0,4,99.16,0.0,0.0
2,1,0,78.15,79.52,0.0
2,1,1,71.01,89.66,0.0
2,1,2,62.08,94.11,0.0
2,1,3,62.92,95.76,0.0
2,1,4,62.92,95.76,0.0
2,2,0,42.23,86.04,86.28
2,2,1,34.24,84.49,89.4
2,2,2,46.22,92.97,93.58
2,2,3,20.59,92.45,95.91
2,2,4,22.58,92.35,95.82
3,0,0,100.0,0.0,0.0
3,0,1,97.66,0.0,0.0
3,0,2,98.32,0.0,0.0
3,0,3,100.0,0.0,0.0
3,0,4,100.0,0.0,0.0
3,1,0,94.39,86.24,0.0
3,1,1,94.76,86.9,0.0
3,1,2,94.95,86.9,0.0
3,1,3,94.48,88.21,0.0
3,1,4,94.76,88.1,0.0
3,2,0,59.03,84.61,81.6
3,2,1,54.91,66.38,95.32
3,2,2,56.22,67.36,95.32
3,2,3,56.88,67.69,95.32
3,2,4,58.19,68.34,95.22
4,0,0,91.52,0.0,0.0
4,0,1,92.24,0.0,0.0
4,0,2,94.21,0.0,0.0
4,0,3,97.31,0.0,0.0
4,0,4,98.45,0.0,0.0
4,1,0,97.0,92.51,0.0
4,1,1,98.86,99.81,0.0
4,1,2,98.76,99.81,0.0
4,1,3,97.62,99.32,0.0
4,1,4,97.31,99.32,0.0
4,2,0,64.53,74.9,88.87
4,2,1,68.98,76.95,93.28
4,2,2,68.46,77.14,93.49
4,2,3,67.94,77.24,93.8
4,2,4,67.32,77.24,94.01
