run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
0,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,0,2,100.0,0.0,0.0,0.0,0.0,0.0
0,0,3,100.0,0.0,0.0,0.0,0.0,0.0
0,0,4,100.0,0.0,0.0,0.0,0.0,0.0
0,1,0,100.0,99.17,0.0,0.0,0.0,0.0
0,1,1,100.0,99.17,0.0,0.0,0.0,0.0
0,1,2,100.0,99.58,0.0,0.0,0.0,0.0
0,1,3,100.0,99.58,0.0,0.0,0.0,0.0
0,1,4,100.0,100.0,0.0,0.0,0.0,0.0
0,2,0,100.0,91.67,81.67,0.0,0.0,0.0
0,2,1,100.0,95.83,95.83,0.0,0.0,0.0
0,2,2,100.0,95.0,96.25,0.0,0.0,0.0
0,2,3,100.0,96.25,96.67,0.0,0.0,0.0
0,2,4,100.0,96.67,96.67,0.0,0.0,0.0
0,3,0,100.0,96.25,92.92,62.5,0.0,0.0
0,3,1,100.0,93.33,96.67,99.58,0.0,0.0
0,3,2,100.0,88.75,92.92,100.0,0.0,0.0
0,3,3,100.0,90.0,92.92,100.0,0.0,0.0
0,3,4,100.0,90.0,92.92,100.0,0.0,0.0
0,4,0,100.0,95.83,97.08,97.92,87.08,0.0
0,4,1,100.0,90.42,92.92,99.17,97.92,0.0
0,4,2,100.0,90.42,93.75,100.0,100.0,0.0
0,4,3,100.0,90.42,93.33,100.0,100.0,0.0
0,4,4,100.0,90.0,93.33,100.0,100.0,0.0
0,5,0,100.0,85.42,84.58,96.25,99.17,92.08
0,5,1,100.0,76.25,77.92,94.17,98.75,98.75
0,5,2,100.0,82.92,81.25,96.67,99.58,98.75
0,5,3,100.0,84.58,80.0,95.83,100.0,100.0
0,5,4,100.0,85.0,80.42,95.83,100.0,100.0
1,0,0,100.0,0.0,0.0,0.0,0.0,0.0
1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
1,0,2,100.0,0.0,0.0,0.0,0.0,0.0
1,0,3,100.0,0.0,0.0,0.0,0.0,0.0
1,0,4,100.0,0.0,0.0,0.0,0.0,0.0
1,1,0,97.92,98.75,0.0,0.0,0.0,0.0
1,1,1,100.0,99.58,0.0,0.0,0.0,0.0
1,1,2,100.0,99.58,0.0,0.0,0.0,0.0
1,1,3,100.0,99.58,0.0,0.0,0.0,0.0
1,1,4,100.0,99.58,0.0,0.0,0.0,0.0
1,2,0,57.64,80.83,87.5,0.0,0.0,0.0
1,2,1,98.61,98.75,99.17,0.0,0.0,0.0
1,2,2,100.0,99.17,99.58,0.0,0.0,0.0
1,2,3,100.0,99.17,99.58,0.0,0.0,0.0
1,2,4,100.0,99.17,99.58,0.0,0.0,0.0
1,3,0,97.92,93.75,89.17,70.0,0.0,0.0
1,3,1,95.83,97.5,97.5,85.0,0.0,0.0
1,3,2,96.53,96.25,95.0,93.75,0.0,0.0
1,3,3,97.22,94.58,94.17,93.75,0.0,0.0
1,3,4,97.22,94.58,94.58,92.92,0.0,0.0
1,4,0,98.61,99.58,92.08,92.08,96.25,0.0
1,4,1,98.61,99.58,92.08,91.67,96.25,0.0
1,4,2,98.61,99.58,92.5,91.67,96.25,0.0
1,4,3,98.61,99.58,93.75,93.33,95.83,0.0
1,4,4,98.61,99.58,94.58,93.33,95.42,0.0
1,5,0,100.0,95.42,87.92,89.17,93.33,98.33
