run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
0,0,1,100.0,0.0,0.0,0.0,0.0,0.0
0,0,2,100.0,0.0,0.0,0.0,0.0,0.0
0,0,3,100.0,0.0,0.0,0.0,0.0,0.0
0,0,4,100.0,0.0,0.0,0.0,0.0,0.0
0,1,0,100.0,98.33,0.0,0.0,0.0,0.0
0,1,1,100.0,100.0,0.0,0.0,0.0,0.0
0,1,2,100.0,99.17,0.0,0.0,0.0,0.0
0,1,3,100.0,99.17,0.0,0.0,0.0,0.0
0,1,4,100.0,99.58,0.0,0.0,0.0,0.0
0,2,0,100.0,92.92,96.25,0.0,0.0,0.0
0,2,1,100.0,95.42,99.58,0.0,0.0,0.0
0,2,2,100.0,95.42,99.17,0.0,0.0,0.0
0,2,3,100.0,95.42,99.58,0.0,0.0,0.0
0,2,4,100.0,95.83,99.58,0.0,0.0,0.0
0,3,0,100.0,95.83,86.25,93.75,0.0,0.0
0,3,1,100.0,91.25,98.33,100.0,0.0,0.0
0,3,2,100.0,91.25,98.33,100.0,0.0,0.0
0,3,3,100.0,91.25,98.33,100.0,0.0,0.0
0,3,4,100.0,92.08,98.75,100.0,0.0,0.0
0,4,0,99.44,95.83,94.17,87.5,91.67,0.0
0,4,1,99.44,95.83,94.17,87.5,90.83,0.0
0,4,2,100.0,93.75,97.5,95.0,96.25,0.0
0,4,3,100.0,94.17,97.5,95.0,96.25,0.0
0,4,4,100.0,95.42,97.5,95.0,96.25,0.0
0,5,0,87.78,73.33,75.42,77.08,84.58,87.5
0,5,1,100.0,70.42,81.25,93.33,96.67,99.58
0,5,2,100.0,71.25,81.25,93.75,96.67,99.58
0,5,3,100.0,73.33,86.25,96.67,97.5,99.58
0,5,4,100.0,73.75,86.67,96.67,97.5,99.58
1,0,0,100.0,0.0,0.0,0.0,0.0,0.0
1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
1,0,2,100.0,0.0,0.0,0.0,0.0,0.0
1,0,3,100.0,0.0,0.0,0.0,0.0,0.0
1,0,4,100.0,0.0,0.0,0.0,0.0,0.0
1,1,0,100.0,100.0,0.0,0.0,0.0,0.0
1,1,1,100.0,100.0,0.0,0.0,0.0,0.0
1,1,2,100.0,100.0,0.0,0.0,0.0,0.0
1,1,3,100.0,100.0,0.0,0.0,0.0,0.0
1,1,4,100.0,100.0,0.0,0.0,0.0,0.0
1,2,0,85.0,96.25,90.0,0.0,0.0,0.0
1,2,1,99.44,99.58,100.0,0.0,0.0,0.0
1,2,2,99.44,99.58,100.0,0.0,0.0,0.0
1,2,3,99.44,100.0,100.0,0.0,0.0,0.0
1,2,4,99.44,100.0,100.0,0.0,0.0,0.0
1,3,0,100.0,90.0,99.17,62.92,0.0,0.0
1,3,1,99.44,90.42,96.67,85.83,0.0,0.0
1,3,2,99.44,92.08,97.08,85.42,0.0,0.0
1,3,3,99.44,92.5,97.5,86.67,0.0,0.0
1,3,4,100.0,100.0,97.5,91.67,0.0,0.0
1,4,0,99.44,98.33,92.92,82.08,94.17,0.0
1,4,1,99.44,98.33,93.33,82.08,93.33,0.0
1,4,2,99.44,98.33,93.75,80.42,92.08,0.0
1,4,3,99.44,98.75,93.75,80.83,92.5,0.0
1,4,4,99.44,100.0,94.58,87.5,96.67,0.0
1,5,0,100.0,96.67,99.58,87.5,94.58,97.5
